# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van dagwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/gehomogeniseerde-reeks-maandtemperaturen-de-bilt> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 242:         4.921       53.241      10.80  VLIELAND
# 
# YYYYMMDD = Datum (YYYY=jaar MM=maand DD=dag); 
# VVN      = Minimum opgetreden zicht; 0: <100 m, 1:100-200 m, 2:200-300 m,..., 49:4900-5000 m, 50:5-6 km, 56:6-7 km, 57:7-8 km,..., 79:29-30 km, 80:30-35 km, 81:35-40 km,..., 89: >70 km)
# VVXH     = Uurvak waarin VVX is gemeten; 
# 
# STN,YYYYMMDD,  VVN, VVXH
# 
  242,20130919,   46,   12
  242,20130920,   58,   22
  242,20130921,   57,    3
  242,20130922,   50,    2
  242,20130923,   25,   16
  242,20130924,    2,   13
  242,20130925,   42,   15
  242,20130926,   70,   11
  242,20130927,   57,   15
  242,20130928,   67,   13
  242,20130929,   70,   16
  242,20130930,   70,   16
  242,20131001,   70,   14
  242,20131002,   70,   14
  242,20131003,   75,   15
  242,20131004,   29,    1
  242,20131005,   42,   24
  242,20131006,   48,    2
  242,20131007,    1,   16
  242,20131008,    5,   12
  242,20131009,   27,    9
  242,20131010,   50,    5
  242,20131011,   50,    4
  242,20131012,   31,    5
  242,20131013,   46,   10
  242,20131014,   15,    9
  242,20131015,   29,   14
  242,20131016,   35,   12
  242,20131017,   56,   24
  242,20131018,   63,   13
  242,20131019,   48,    1
  242,20131020,   28,   14
  242,20131021,     ,     
  242,20131022,     ,     
  242,20131023,     ,     
  242,20131024,   61,   15
  242,20131025,   59,    2
  242,20131026,   59,    1
  242,20131027,   30,    1
  242,20131028,   24,   21
  242,20131029,   57,    8
  242,20131030,   65,   18
  242,20131031,   36,    4
  242,20131101,   39,   15
  242,20131102,   56,    8
  242,20131103,   61,   24
  242,20131104,   59,   13
  242,20131105,   56,    8
  242,20131106,   36,   14
  242,20131107,   57,   14
  242,20131108,   37,    5
  242,20131109,   34,   14
  242,20131110,   59,    6
  242,20131111,   50,   12
  242,20131112,   22,   13
  242,20131113,   60,   18
  242,20131114,   56,    2
  242,20131115,   57,   13
  242,20131116,   61,   14
  242,20131117,   16,   12
  242,20131118,   19,   23
  242,20131119,   50,   15
  242,20131120,   60,    7
  242,20131121,   58,   12
  242,20131122,   59,   18
  242,20131123,   59,   10
  242,20131124,   56,    3
  242,20131125,   56,    7
  242,20131126,   62,   24
  242,20131127,   10,    2
  242,20131128,   50,   15
  242,20131129,   25,    6
  242,20131130,   56,   13
  242,20131201,   58,   11
  242,20131202,   22,   11
  242,20131203,   59,   14
  242,20131204,   18,   15
  242,20131205,   50,    2
  242,20131206,     ,     
  242,20131207,   60,    5
  242,20131208,   57,    1
  242,20131209,   49,    5
  242,20131210,    3,   13
  242,20131211,    3,   13
  242,20131212,    2,   13
  242,20131213,   13,   12
  242,20131214,   13,   23
  242,20131215,   32,   21
  242,20131216,   26,   13
  242,20131217,   24,   11
  242,20131218,   25,   13
  242,20131219,   35,   18
  242,20131220,   60,    5
  242,20131221,   44,   19
  242,20131222,   57,   20
  242,20131223,   58,    5
  242,20131224,   44,    4
  242,20131225,   58,    8
  242,20131226,   56,   19
  242,20131227,   43,    4
  242,20131228,   60,   14
  242,20131229,   50,   22
  242,20131230,   59,    6
  242,20131231,   57,   14
  242,20140101,   31,   14
  242,20140102,   56,    4
  242,20140103,   40,   11
  242,20140104,   58,   17
  242,20140105,   57,    9
  242,20140106,   44,    9
  242,20140107,   60,   24
  242,20140108,   56,    2
  242,20140109,   42,    9
  242,20140110,   50,   17
  242,20140111,   30,   11
  242,20140112,   50,   11
  242,20140113,   24,    1
  242,20140114,   36,   24
  242,20140115,    9,    2
  242,20140116,   16,   16
  242,20140117,   57,    7
  242,20140118,   33,   10
  242,20140119,   43,    1
  242,20140120,   18,   14
  242,20140121,   30,   11
  242,20140122,    5,   15
  242,20140123,   10,   21
  242,20140124,    7,    2
  242,20140125,   21,   15
  242,20140126,   56,   13
  242,20140127,   57,   11
  242,20140128,   63,   11
  242,20140129,   36,    1
  242,20140130,   49,   11
  242,20140131,   27,   21
  242,20140201,   43,   21
  242,20140202,   63,    2
  242,20140203,   57,   14
  242,20140204,   56,   14
  242,20140205,   59,    1
  242,20140206,   37,   17
  242,20140207,   58,   22
  242,20140208,   57,   15
  242,20140209,   42,    1
  242,20140210,   59,   13
  242,20140211,   57,   11
  242,20140212,   34,   14
  242,20140213,   61,   13
  242,20140214,   57,    7
  242,20140215,   58,    2
  242,20140216,   44,   14
  242,20140217,   50,   15
  242,20140218,   60,   13
  242,20140219,   42,   12
  242,20140220,   17,   10
  242,20140221,   62,   14
  242,20140222,   50,   13
  242,20140223,   62,   12
  242,20140224,   65,   10
  242,20140225,   59,    9
  242,20140226,   36,   14
  242,20140227,   34,   12
  242,20140228,    1,   15
  242,20140301,   18,   16
  242,20140302,   29,   16
  242,20140303,   19,    1
  242,20140304,   15,   17
  242,20140305,    1,   13
  242,20140306,   60,   14
  242,20140307,   50,   21
  242,20140308,   50,    9
  242,20140309,   46,   12
  242,20140310,   20,   19
  242,20140311,   61,   12
  242,20140312,   50,   12
  242,20140313,    2,   13
  242,20140314,   18,   12
  242,20140315,   57,    2
  242,20140316,   56,   21
  242,20140317,   56,   24
  242,20140318,   50,   13
  242,20140319,   56,    9
  242,20140320,   56,   13
  242,20140321,   50,   16
  242,20140322,   65,   15
  242,20140323,   50,    1
  242,20140324,   65,   15
  242,20140325,   65,   15
  242,20140326,   56,    1
  242,20140327,   61,   12
  242,20140328,   56,   13
  242,20140329,   38,   16
  242,20140330,    6,   12
  242,20140331,    1,   11
  242,20140401,    5,    4
  242,20140402,    0,   12
  242,20140403,    2,   12
  242,20140404,    3,   18
  242,20140405,   19,   14
  242,20140406,   25,   24
  242,20140407,   15,   10
  242,20140408,   50,   17
  242,20140409,   50,    6
  242,20140410,   58,   10
  242,20140411,   61,   10
  242,20140412,   60,   10
  242,20140413,   61,   11
  242,20140414,   59,   24
  242,20140415,   61,    3
  242,20140416,   65,   15
  242,20140417,   56,    8
  242,20140418,   62,    4
  242,20140419,   61,   12
  242,20140420,   59,   13
  242,20140421,   56,   19
  242,20140422,   45,   17
  242,20140423,    3,   13
  242,20140424,    8,   22
  242,20140425,   15,   22
  242,20140426,   17,   16
  242,20140427,   16,   19
  242,20140428,    2,   13
  242,20140429,   18,   11
  242,20140430,   25,   15
  242,20140501,   56,   24
  242,20140502,   70,    9
  242,20140503,   80,    3
  242,20140504,   75,    1
  242,20140505,   67,   10
  242,20140506,   58,    8
  242,20140507,   59,   17
  242,20140508,   44,    1
  242,20140509,   50,   14
  242,20140510,   35,    1
  242,20140511,   46,   17
  242,20140512,   43,   13
  242,20140513,   72,   10
  242,20140514,   64,   23
  242,20140515,   65,   15
  242,20140516,   65,    8
  242,20140517,   50,    9
  242,20140518,   61,   17
  242,20140519,   58,   13
  242,20140520,   60,   11
  242,20140521,   49,    7
  242,20140522,   59,   15
  242,20140523,   58,    3
  242,20140524,   48,   11
  242,20140525,   56,   14
  242,20140526,   42,   15
  242,20140527,   50,   10
  242,20140528,   38,   24
  242,20140529,   60,   12
  242,20140530,   58,    7
  242,20140531,   68,    9
  242,20140601,   65,   14
  242,20140602,   65,    8
  242,20140603,   50,    9
  242,20140604,   33,   15
  242,20140605,   38,   12
  242,20140606,   62,    2
  242,20140607,   60,   10
  242,20140608,   56,   17
  242,20140609,    8,    9
  242,20140610,   17,    9
  242,20140611,   67,   12
  242,20140612,   70,   11
  242,20140613,   70,    9
  242,20140614,   67,    3
  242,20140615,   66,   16
  242,20140616,   57,    2
  242,20140617,   60,   12
  242,20140618,   61,   12
  242,20140619,   45,    3
  242,20140620,   59,   24
  242,20140621,   70,   12
  242,20140622,   62,   15
  242,20140623,   74,    9
  242,20140624,   65,    9
  242,20140625,   65,   16
  242,20140626,   65,    8
  242,20140627,   57,   15
  242,20140628,   31,    9
  242,20140629,   61,   10
  242,20140630,   67,   16
  242,20140701,   60,    9
  242,20140702,   70,    4
  242,20140703,   69,   18
  242,20140704,   68,   16
  242,20140705,   56,    6
  242,20140706,   31,    9
  242,20140707,   63,   11
  242,20140708,   58,   20
  242,20140709,   28,    1
  242,20140710,   27,    8
  242,20140711,   43,   17
  242,20140712,   22,   14
  242,20140713,   56,   12
  242,20140714,   60,   12
  242,20140715,   64,   13
  242,20140716,   65,   13
  242,20140717,   67,    2
  242,20140718,   57,   14
  242,20140719,   58,   15
  242,20140720,   50,    9
  242,20140721,   27,   13
  242,20140722,   65,   10
  242,20140723,   70,   13
  242,20140724,   70,   10
  242,20140725,   59,   12
  242,20140726,   56,    8
  242,20140727,   57,   11
  242,20140728,   65,   12
  242,20140729,   65,    8
  242,20140730,   67,   13
  242,20140731,   64,    6
  242,20140801,   61,   18
  242,20140802,   38,   14
  242,20140803,   58,   10
  242,20140804,   63,   12
  242,20140805,   70,   18
  242,20140806,   49,    2
  242,20140807,   28,    8
  242,20140808,   27,    7
  242,20140809,   56,   19
  242,20140810,   58,    1
  242,20140811,   56,   24
  242,20140812,   66,    1
  242,20140813,   61,   10
  242,20140814,   61,   13
  242,20140815,   70,   12
  242,20140816,   58,    5
  242,20140817,   50,    2
  242,20140818,     ,     
  242,20140819,   50,    3
  242,20140820,     ,     
  242,20140821,   47,   16
  242,20140822,   66,   13
  242,20140823,   62,    3
  242,20140824,   57,   14
  242,20140825,   68,   13
  242,20140826,   70,    8
  242,20140827,   69,   16
  242,20140828,   24,    3
  242,20140829,   57,    9
  242,20140830,   58,   11
  242,20140831,   56,    2
  242,20140901,    6,   11
  242,20140902,    2,    7
  242,20140903,   26,   15
  242,20140904,   58,    8
  242,20140905,   12,    7
  242,20140906,   22,   14
  242,20140907,   64,    8
  242,20140908,   69,    8
  242,20140909,   62,   12
  242,20140910,   50,    8
  242,20140911,   57,   12
  242,20140912,   62,   10
  242,20140913,   56,   11
  242,20140914,   56,   11
  242,20140915,   24,   13
  242,20140916,   18,   16
  242,20140917,   32,   13
  242,20140918,   41,   17
  242,20140919,    1,   11
  242,20140920,    0,   18
  242,20140921,   59,   10
  242,20140922,     ,     
  242,20140923,     ,     
  242,20140924,   30,   21
  242,20140925,   59,    9
  242,20140926,   58,   14
  242,20140927,   33,   11
  242,20140928,    4,   13
  242,20140929,   16,   10
  242,20140930,   17,   18
  242,20141001,   13,   12
  242,20141002,   64,    8
  242,20141003,    1,   18
  242,20141004,   33,   22
  242,20141005,   65,    7
  242,20141006,   41,   22
  242,20141007,   19,   18
  242,20141008,   57,    3
  242,20141009,   58,   15
  242,20141010,   44,   13
  242,20141011,   15,   11
  242,20141012,   50,   10
  242,20141013,   12,   13
  242,20141014,   37,    1
  242,20141015,    4,   15
  242,20141016,   25,   13
  242,20141017,   41,   10
  242,20141018,   57,    8
  242,20141019,   56,    2
  242,20141020,   50,   13
  242,20141021,   39,    6
  242,20141022,     ,     
  242,20141023,   41,   11
  242,20141024,   22,   24
  242,20141025,   57,   12
  242,20141026,   66,    2
  242,20141027,   60,    1
  242,20141028,    3,    1
  242,20141029,   20,   14
  242,20141030,   14,    2
  242,20141031,   19,   23
  242,20141101,   57,   12
  242,20141102,   48,   12
  242,20141103,   42,   12
  242,20141104,    4,    6
  242,20141105,    0,   21
  242,20141106,   24,   12
  242,20141107,   17,   11
  242,20141108,   65,    5
  242,20141109,   60,    1
  242,20141110,   32,   12
  242,20141111,   15,    6
  242,20141112,   50,   12
  242,20141113,    7,   15
  242,20141114,   14,   13
  242,20141115,   16,   22
  242,20141116,   19,    1
  242,20141117,   24,   12
  242,20141118,   24,   20
  242,20141119,   45,   12
  242,20141120,   39,    2
  242,20141121,   56,   12
  242,20141122,   38,    1
  242,20141123,   28,   24
  242,20141124,   56,   11
  242,20141125,    7,   10
  242,20141126,   25,   12
  242,20141127,   12,   11
  242,20141128,   46,   15
  242,20141129,   33,    1
  242,20141130,   32,   24
  242,20141201,   35,    1
  242,20141202,   26,    4
  242,20141203,   23,    4
  242,20141204,   34,    3
  242,20141205,   26,   18
  242,20141206,   59,   19
  242,20141207,   26,    1
  242,20141208,   57,   14
  242,20141209,   37,   18
  242,20141210,   34,    9
  242,20141211,   50,   24
  242,20141212,   31,   18
  242,20141213,   57,   24
  242,20141214,   56,    5
  242,20141215,   35,    7
  242,20141216,   56,   19
  242,20141217,   21,    2
  242,20141218,   10,   11
  242,20141219,   33,    9
  242,20141220,   46,    3
  242,20141221,   58,   20
  242,20141222,   56,   13
  242,20141223,   38,   17
  242,20141224,   26,   14
  242,20141225,   56,   24
  242,20141226,   50,   11
  242,20141227,   56,   19
  242,20141228,   57,   14
  242,20141229,   36,    7
  242,20141230,   50,    4
  242,20141231,   57,   12
  242,20150101,   57,    2
  242,20150102,   56,    8
  242,20150103,   50,   12
  242,20150104,   63,   23
  242,20150105,   50,    9
  242,20150106,   29,   11
  242,20150107,   59,    2
  242,20150108,   46,   24
  242,20150109,   26,    2
  242,20150110,   26,    3
  242,20150111,   57,    3
  242,20150112,   37,    4
  242,20150113,   38,   14
  242,20150114,   70,   13
  242,20150115,   50,    1
  242,20150116,   59,   21
  242,20150117,   44,   14
  242,20150118,   56,    3
  242,20150119,    2,   11
  242,20150120,    2,   13
  242,20150121,   43,    9
  242,20150122,   32,   13
  242,20150123,   11,   12
  242,20150124,   20,    9
  242,20150125,   56,   17
  242,20150126,   17,   16
  242,20150127,   58,    6
  242,20150128,   33,    4
  242,20150129,   22,   17
  242,20150130,   49,    2
  242,20150131,   63,   11
  242,20150201,   48,   14
  242,20150202,   56,   23
  242,20150203,   62,   22
  242,20150204,   61,    2
  242,20150205,   12,   21
  242,20150206,   65,   11
  242,20150207,   58,   14
  242,20150208,     ,     
  242,20150209,     ,     
  242,20150210,     ,     
  242,20150211,     ,     
  242,20150212,     ,     
  242,20150213,   26,   22
  242,20150214,   50,   18
  242,20150215,   27,    1
  242,20150216,    0,   11
  242,20150217,    5,   15
  242,20150218,   58,   10
  242,20150219,   44,    3
  242,20150220,     ,     
  242,20150221,     ,     
  242,20150222,     ,     
  242,20150223,   35,   22
  242,20150224,   56,    1
  242,20150225,   10,    9
  242,20150226,    2,   23
  242,20150227,   59,   22
  242,20150228,   57,   14
  242,20150301,   27,    4
  242,20150302,   59,   16
  242,20150303,   60,   15
  242,20150304,   57,    1
  242,20150305,   57,   15
  242,20150306,   58,    3
  242,20150307,   61,    2
  242,20150308,   13,    8
  242,20150309,   26,   14
  242,20150310,   27,   13
  242,20150311,   14,   10
  242,20150312,   50,   16
  242,20150313,   59,   19
  242,20150314,   64,    3
  242,20150315,   60,   20
  242,20150316,   34,   13
  242,20150317,   11,   13
  242,20150318,    1,   21
  242,20150319,   31,   12
  242,20150320,   14,   15
  242,20150321,   36,   23
  242,20150322,   65,   12
  242,20150323,   56,    6
  242,20150324,   31,   18
  242,20150325,   13,   23
  242,20150326,   50,    2
  242,20150327,   59,   15
  242,20150328,   18,    8
  242,20150329,   35,   19
  242,20150330,   56,   21
  242,20150331,   26,   21
  242,20150401,   47,    8
  242,20150402,   58,    4
  242,20150403,   59,    9
  242,20150404,   61,   15
  242,20150405,   65,   12
  242,20150406,   33,   11
  242,20150407,    3,   14
  242,20150408,    2,   14
  242,20150409,    1,   14
  242,20150410,    1,    7
  242,20150411,   32,   18
  242,20150412,   56,   14
  242,20150413,   65,    1
  242,20150414,   57,    1
  242,20150415,   57,   23
  242,20150416,   70,   16
  242,20150417,   70,   11
  242,20150418,   70,   14
  242,20150419,   70,   15
  242,20150420,   65,    8
  242,20150421,   60,    6
  242,20150422,   63,   16
  242,20150423,   64,   14
  242,20150424,   29,    9
  242,20150425,   18,    4
  242,20150426,   38,   13
  242,20150427,   60,   16
  242,20150428,   62,   19
  242,20150429,   58,   10
  242,20150430,   65,    1
  242,20150501,   67,   12
  242,20150502,   70,   10
  242,20150503,   15,    7
  242,20150504,   58,   17
  242,20150505,   27,    9
  242,20150506,   50,    1
  242,20150507,   56,   24
  242,20150508,   62,   18
  242,20150509,   56,    1
  242,20150510,   58,   12
  242,20150511,   62,   17
  242,20150512,   62,    8
  242,20150513,   67,   23
  242,20150514,   64,    4
  242,20150515,   69,   17
  242,20150516,   25,    1
  242,20150517,   65,   18
  242,20150518,   50,   20
  242,20150519,   66,    2
  242,20150520,   64,    1
  242,20150521,   66,    8
  242,20150522,   60,   13
  242,20150523,   43,   17
  242,20150524,   46,    7
  242,20150525,   70,    5
  242,20150526,   62,   18
  242,20150527,   65,    4
  242,20150528,   62,   19
  242,20150529,   50,    9
  242,20150530,   61,   19
  242,20150531,   37,    5
  242,20150601,   62,   18
  242,20150602,   40,    1
  242,20150603,   61,   18
  242,20150604,   65,   16
  242,20150605,   56,   14
  242,20150606,   58,    5
  242,20150607,   68,    3
  242,20150608,   67,    5
  242,20150609,   68,    6
  242,20150610,   64,   14
  242,20150611,   65,   15
  242,20150612,   60,   17
  242,20150613,   22,   24
  242,20150614,   49,   21
  242,20150615,   68,   11
  242,20150616,   65,   10
  242,20150617,   16,    7
  242,20150618,   58,   20
  242,20150619,   59,   16
  242,20150620,   61,   11
  242,20150621,   16,   19
  242,20150622,   56,   15
  242,20150623,   58,    4
  242,20150624,   59,    6
  242,20150625,   63,    2
  242,20150626,   58,   19
  242,20150627,   60,    8
  242,20150628,   61,   17
  242,20150629,   63,    8
  242,20150630,   13,    7
  242,20150701,   70,   18
  242,20150702,     ,     
  242,20150703,     ,     
  242,20150704,     ,     
  242,20150705,     ,     
  242,20150706,     ,     
  242,20150707,     ,     
  242,20150708,     ,     
  242,20150709,     ,     
  242,20150710,     ,     
  242,20150711,     ,     
  242,20150712,     ,     
  242,20150713,     ,     
  242,20150714,     ,     
  242,20150715,     ,     
  242,20150716,     ,     
  242,20150717,     ,     
  242,20150718,     ,     
  242,20150719,     ,     
  242,20150720,     ,     
  242,20150721,     ,     
  242,20150722,     ,     
  242,20150723,     ,     
  242,20150724,     ,     
  242,20150725,     ,     
  242,20150726,     ,     
  242,20150727,     ,     
  242,20150728,     ,     
  242,20150729,     ,     
  242,20150730,     ,     
  242,20150731,     ,     
  242,20150801,     ,     
  242,20150802,     ,     
  242,20150803,     ,     
  242,20150804,   60,   14
  242,20150805,   61,   16
  242,20150806,   65,   12
  242,20150807,   60,   13
  242,20150808,   70,    9
  242,20150809,   65,   14
  242,20150810,   60,    7
  242,20150811,   57,   17
  242,20150812,   70,    9
  242,20150813,   70,    7
  242,20150814,   38,   16
  242,20150815,   31,   12
  242,20150816,   62,   11
  242,20150817,   35,    6
  242,20150818,   38,    9
  242,20150819,   59,   16
  242,20150820,   57,   17
  242,20150821,   50,   15
  242,20150822,   62,   16
  242,20150823,   65,   18
  242,20150824,   36,   11
  242,20150825,   56,   17
  242,20150826,   25,   10
  242,20150827,   65,   16
  242,20150828,   65,   10
  242,20150829,   65,   10
  242,20150830,   65,    9
  242,20150831,   22,    1
  242,20150901,   57,   11
  242,20150902,   65,   15
  242,20150903,   56,   12
  242,20150904,   26,   20
  242,20150905,   60,    2
  242,20150906,   41,    6
  242,20150907,   56,   15
  242,20150908,   57,    8
  242,20150909,    3,   14
  242,20150910,   65,   14
  242,20150911,   58,   13
  242,20150912,   41,   18
  242,20150913,   57,   13
  242,20150914,   37,   12
  242,20150915,   56,   11
  242,20150916,   23,    1
  242,20150917,   62,   22
  242,20150918,   59,   11
  242,20150919,   67,    6
  242,20150920,   63,    5
  242,20150921,   45,    9
  242,20150922,   50,   11
  242,20150923,   61,    8
  242,20150924,   36,    1
  242,20150925,   70,    2
  242,20150926,   65,    8
  242,20150927,   65,   11
  242,20150928,   65,   10
  242,20150929,   60,   12
  242,20150930,   65,   16
  242,20151001,   50,   14
  242,20151002,    2,   14
  242,20151003,   27,   12
  242,20151004,   25,   10
  242,20151005,    0,   14
  242,20151006,   25,   14
  242,20151007,   47,   24
  242,20151008,   49,   10
  242,20151009,   65,    9
  242,20151010,   24,   20
  242,20151011,   68,   18
  242,20151012,   70,   11
  242,20151013,   57,   11
  242,20151014,   56,   10
  242,20151015,   24,   11
  242,20151016,   18,    5
  242,20151017,   38,   12
  242,20151018,   35,   12
  242,20151019,   44,   13
  242,20151020,   50,    4
  242,20151021,   25,    9
  242,20151022,   18,    9
  242,20151023,   50,   19
  242,20151024,   50,   14
  242,20151025,   62,    2
  242,20151026,   50,    5
  242,20151027,    2,    1
  242,20151028,    1,   14
  242,20151029,   16,   11
  242,20151030,   27,    9
  242,20151031,   18,   14
  242,20151101,    2,   13
  242,20151102,    0,   23
  242,20151103,    1,   13
  242,20151104,   50,    5
  242,20151105,   12,    1
  242,20151106,   15,   12
  242,20151107,   50,   14
  242,20151108,   39,   12
  242,20151109,   56,   10
  242,20151110,   56,    9
  242,20151111,   57,   13
  242,20151112,   59,   15
  242,20151113,   27,   15
  242,20151114,   47,   14
  242,20151115,   24,   23
  242,20151116,   59,   17
  242,20151117,   42,   13
  242,20151118,   33,   11
  242,20151119,   58,   23
  242,20151120,   57,   19
  242,20151121,   56,   22
  242,20151122,   62,    6
  242,20151123,   58,    7
  242,20151124,   28,    2
  242,20151125,   57,   13
  242,20151126,   57,   21
  242,20151127,   20,    1
  242,20151128,   29,   15
  242,20151129,   46,    3
  242,20151130,   35,   24
  242,20151201,   26,    6
  242,20151202,   59,    9
  242,20151203,   42,   21
  242,20151204,   56,    8
  242,20151205,   58,   24
  242,20151206,   38,    1
  242,20151207,    4,    5
  242,20151208,   56,   11
  242,20151209,   62,    2
  242,20151210,   47,   15
  242,20151211,   56,    9
  242,20151212,   27,   12
  242,20151213,   62,   12
  242,20151214,   13,    1
  242,20151215,   23,   21
  242,20151216,   10,   12
  242,20151217,   28,   21
  242,20151218,   50,   22
  242,20151219,   50,   15
  242,20151220,   57,    7
  242,20151221,   34,   13
  242,20151222,   34,    4
  242,20151223,   34,    5
  242,20151224,   57,   14
  242,20151225,   46,   15
  242,20151226,   56,   21
  242,20151227,    8,   12
  242,20151228,   50,   24
  242,20151229,   58,    1
  242,20151230,   58,   13
  242,20151231,   50,   13
  242,20160101,   50,   13
  242,20160102,   44,    8
  242,20160103,   18,    1
  242,20160104,   16,    1
  242,20160105,   12,   24
  242,20160106,   10,    1
  242,20160107,    4,   24
  242,20160108,   56,   17
  242,20160109,   18,   23
  242,20160110,   50,   14
  242,20160111,   37,   23
  242,20160112,   46,   24
  242,20160113,   61,   23
  242,20160114,   49,   12
  242,20160115,   37,    1
  242,20160116,   45,   24
  242,20160117,   67,   24
  242,20160118,   68,    1
  242,20160119,   59,   15
  242,20160120,   50,   14
  242,20160121,    1,    1
  242,20160122,   10,   12
  242,20160123,   31,    2
  242,20160124,    3,    4
  242,20160125,    3,   17
  242,20160126,   50,    9
  242,20160127,   50,   24
  242,20160128,   60,   15
  242,20160129,   57,    1
  242,20160130,   28,   14
  242,20160131,   29,   14
  242,20160201,   23,   10
  242,20160202,   58,   12
  242,20160203,   50,   24
  242,20160204,   57,   22
  242,20160205,   32,    1
  242,20160206,   62,   15
  242,20160207,   58,    1
  242,20160208,   50,    1
  242,20160209,   49,   10
  242,20160210,   59,    1
  242,20160211,   61,   15
  242,20160212,    2,    2
  242,20160213,    4,   24
  242,20160214,   59,   21
  242,20160215,   68,   16
  242,20160216,   68,   14
  242,20160217,   60,    1
  242,20160218,   26,   23
  242,20160219,   37,   11
  242,20160220,   22,    9
  242,20160221,   15,    7
  242,20160222,   32,    8
  242,20160223,   62,    8
  242,20160224,   65,   13
  242,20160225,   67,   14
  242,20160226,   64,    1
  242,20160227,   26,   14
  242,20160228,   65,   15
  242,20160229,   50,   12
  242,20160301,   32,    8
  242,20160302,   50,   13
  242,20160303,   64,   15
  242,20160304,   38,    4
  242,20160305,   49,   14
  242,20160306,   28,   15
  242,20160307,   62,   12
  242,20160308,   64,   12
  242,20160309,   61,   16
  242,20160310,   48,    1
  242,20160311,    8,   10
  242,20160312,   38,   12
  242,20160313,   45,    2
  242,20160314,   25,   18
  242,20160315,   18,   24
  242,20160316,   58,   12
  242,20160317,   17,   18
  242,20160318,   50,   14
  242,20160319,   49,    3
  242,20160320,   50,    2
  242,20160321,   57,   24
  242,20160322,   60,   13
  242,20160323,   56,   11
  242,20160324,   28,   20
  242,20160325,    2,   11
  242,20160326,   29,   16
  242,20160327,   50,   17
  242,20160328,   58,    4
  242,20160329,   56,    9
  242,20160330,   59,    3
  242,20160331,    2,   11
  242,20160401,   66,   13
  242,20160402,   57,   11
  242,20160403,   45,   16
  242,20160404,    9,   15
  242,20160405,   40,   14
  242,20160406,   34,   20
  242,20160407,   50,   10
  242,20160408,   50,   13
  242,20160409,   36,   14
  242,20160410,   58,   15
  242,20160411,   66,    9
  242,20160412,   56,   17
  242,20160413,   14,   10
  242,20160414,    0,   11
  242,20160415,   19,   22
  242,20160416,   48,   23
  242,20160417,   63,   15
  242,20160418,   64,    1
  242,20160419,   59,    9
  242,20160420,   62,   12
  242,20160421,   65,   17
  242,20160422,   66,   22
  242,20160423,   57,    5
  242,20160424,   61,    5
  242,20160425,   56,    2
  242,20160426,   44,   10
  242,20160427,   65,   12
  242,20160428,   66,   18
  242,20160429,   49,    9
  242,20160430,   66,    7
  242,20160501,   70,   18
  242,20160502,   49,    9
  242,20160503,   64,    8
  242,20160504,   64,    8
  242,20160505,   69,   12
  242,20160506,   62,   15
  242,20160507,   60,   14
  242,20160508,   75,   18
  242,20160509,   75,   18
  242,20160510,   61,   10
  242,20160511,   61,   17
  242,20160512,   63,   19
  242,20160513,   60,    7
  242,20160514,   62,    5
  242,20160515,     ,     
  242,20160516,     ,     
  242,20160517,     ,     
  242,20160518,   56,   12
  242,20160519,   30,   24
  242,20160520,   35,   12
  242,20160521,   60,   12
  242,20160522,   19,    3
  242,20160523,   48,   20
  242,20160524,   28,    1
  242,20160525,   30,   18
  242,20160526,   62,    6
  242,20160527,   40,    7
  242,20160528,   56,    6
  242,20160529,   56,    8
  242,20160530,   12,    1
  242,20160531,    1,   10
  242,20160601,   33,    9
  242,20160602,   10,   12
  242,20160603,    5,    9
  242,20160604,   56,   10
  242,20160605,   18,    9
  242,20160606,   59,   13
  242,20160607,   59,   13
  242,20160608,   61,    8
  242,20160609,   61,   16
  242,20160610,   67,    9
  242,20160611,   64,   10
  242,20160612,   50,    1
  242,20160613,   24,   10
  242,20160614,   57,   16
  242,20160615,   59,    7
  242,20160616,   60,    7
  242,20160617,   65,   16
  242,20160618,   39,    1
  242,20160619,   60,   15
  242,20160620,   26,    1
  242,20160621,    8,    8
  242,20160622,   57,   13
  242,20160623,   50,   14
  242,20160624,    1,   17
  242,20160625,   57,    8
  242,20160626,   65,    7
  242,20160627,   29,   12
  242,20160628,   56,    8
  242,20160629,   48,   11
  242,20160630,   47,   11
  242,20160701,   38,    2
  242,20160702,   62,    1
  242,20160703,   67,   10
  242,20160704,   58,   10
  242,20160705,   47,    1
  242,20160706,   69,   12
  242,20160707,   67,   17
  242,20160708,   36,    4
  242,20160709,   57,   11
  242,20160710,   61,    8
  242,20160711,   50,   23
  242,20160712,   62,    9
  242,20160713,   70,   12
  242,20160714,   62,    8
  242,20160715,   66,   10
  242,20160716,   37,    9
  242,20160717,   57,   12
  242,20160718,   62,   12
  242,20160719,   61,   13
